vocab_size,method,method_display,K,num_seeds,cv_wiki,llm_rating,inverted_rbo,purity,training_time,run_id,run_name
4000,bertopic,BERTopic,50,5,0.37341396,2.596,0.993407013515468,0.3623808468188872,61.70592885017395,6a0a5s4y,bertopic_K50
4000,bertopic,BERTopic,75,5,0.37135504,2.5786666666666664,0.9946952786878184,0.4339281755708268,61.61352229118347,8l0r6sk3,bertopic_K75
4000,bertopic,BERTopic,100,5,0.3687044799999999,2.5780000000000003,0.9950257541216871,0.4723897140323653,62.830498123168944,8v0uva7k,bertopic_K100
4000,combined,CombinedTM,25,5,0.36818872,2.568,0.9928152488598112,0.38100199512303257,151.9114533901215,e39jvdv8,combined_K25
4000,combined,CombinedTM,50,5,0.35651348,2.528,0.993145886327056,0.41051873198847266,144.4007031917572,dh4chvpa,combined_K50
4000,combined,CombinedTM,75,5,0.35615010666666663,2.4880000000000004,0.9935327418241314,0.4368432720017735,143.63374485969544,bl7phkuc,combined_K75
4000,combined,CombinedTM,100,5,0.3652471,2.462,0.993735815663485,0.43658833961427623,143.36747937202455,82cpn2va,combined_K100
4000,ecrtm,ECRTM,25,5,0.41480112,2.6719999999999997,0.9979135015540122,0.43829527820882286,727.7110535144806,9u0fhuk0,ecrtm_K25
4000,ecrtm,ECRTM,50,5,0.3974444399999999,2.3440000000000003,0.9989193960682872,0.418787408556861,722.1043107509613,a1w7by2u,ecrtm_K50
4000,ecrtm,ECRTM,75,5,0.37957712,2.242666666666667,0.9990212269248652,0.43460430059853694,720.2125713825226,cb3dgm66,ecrtm_K75
4000,ecrtm,ECRTM,100,5,0.3703592,2.194,0.9996194736174868,0.4330857902904013,717.4136226654052,ztnadj2e,ecrtm_K100
4000,etm,ETM,25,5,0.3583879200000001,2.4240000000000004,0.9668949100511376,0.3347483928175571,71.94831066131592,2l881rck,etm_K25
4000,etm,ETM,50,5,0.35417848,2.344,0.9526708692215592,0.39178674351585013,72.1073974609375,2bagukhw,etm_K50
4000,etm,ETM,75,5,0.3552283466666667,2.3226666666666667,0.94982734665005,0.3985369097761029,104.570490026474,1t1uuhka,etm_K75
4000,etm,ETM,100,5,0.3515931,2.308,0.9513089937157272,0.3957991576147196,104.81970829963684,h20gvez9,etm_K100
4000,fastopic,FASTopic,25,5,0.38345360000000006,2.544,0.999917731516273,0.40018842828641105,70.72618737220765,q956mwg3,fastopic_K25
4000,fastopic,FASTopic,50,5,0.3761086,2.508,0.9993254840073362,0.4630680558634449,72.68363509178161,qopbcjlc,fastopic_K50
4000,fastopic,FASTopic,75,5,0.3781821866666667,2.5306666666666664,0.9982723847678991,0.4782420749279539,72.252193069458,wgcd6rjd,fastopic_K75
4000,fastopic,FASTopic,100,5,0.37504582,2.5159999999999996,0.9980823590372664,0.49060075371314565,74.0702832698822,u3jfhvz3,fastopic_K100
4000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),25,5,0.4168532800000001,2.9200000000000004,0.9973779216136178,0.5006685768863419,102.19928646087646,xxu7nu0m,generative_ERNIE-4.5-0.3B-PT_K25
4000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),50,5,0.39159096,2.8920000000000003,0.9939632583255332,0.5186140295022816,102.81192588806152,b6ocnv2k,generative_ERNIE-4.5-0.3B-PT_K50
4000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),75,5,0.39424149333333336,2.888,0.9934858607578716,0.5304680038204393,102.9188383102417,am594i5c,generative_ERNIE-4.5-0.3B-PT_K75
4000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),100,5,0.39310398,2.894000000000001,0.9928655143745828,0.5358590682372918,103.54491024017334,fmj7lnyy,generative_ERNIE-4.5-0.3B-PT_K100
4000,lda,LDA,25,5,0.34619288000000004,2.232,0.9714162694508698,0.3013855021059632,8.461638641357421,8sju2jll,lda_K25
4000,lda,LDA,50,5,0.34778191999999997,2.096,0.9873702592625488,0.3150077588117934,12.824413013458251,d3cjckem,lda_K50
4000,lda,LDA,75,5,0.34220528,2.0906666666666665,0.9914020684388112,0.3172245621813345,19.105459117889403,mvvwdp24,lda_K75
4000,lda,LDA,100,5,0.34359858,2.0279999999999996,0.99412048342863,0.3120704943471514,24.59141845703125,x1v7k6yq,lda_K100
4000,prodlda,ProdLDA,25,5,0.35756048,2.4720000000000004,0.9839701079389048,0.347738860563068,93.69063458442687,r2nj0mrf,prodlda_K25
4000,prodlda,ProdLDA,50,5,0.34885740000000004,2.408,0.990053036447893,0.3826867656838838,93.4440502166748,ljbk1691,prodlda_K50
4000,prodlda,ProdLDA,75,5,0.36142312,2.3733333333333335,0.9913591041856532,0.39670804699623147,94.14710140228271,m6eq4b0z,prodlda_K75
4000,prodlda,ProdLDA,100,5,0.35898422,2.3659999999999997,0.994157155679514,0.39691864331633786,95.38265290260316,o7o30qiv,prodlda_K100
4000,zeroshot,ZeroShotTM,25,5,0.35661560000000003,2.632,0.9922016388781184,0.3806916426512969,116.61261053085327,q3nfwztf,zeroshot_K25
4000,zeroshot,ZeroShotTM,50,5,0.35751,2.5120000000000005,0.993362845835908,0.4164043449346043,116.28977146148682,ikcwub3v,zeroshot_K50
4000,zeroshot,ZeroShotTM,75,5,0.36314528,2.4693333333333336,0.9947967550666692,0.43509199733983595,117.43467087745668,2luy8afm,zeroshot_K75
4000,zeroshot,ZeroShotTM,100,5,0.36174008,2.468,0.9951917603247432,0.4495455553092441,116.54315357208252,2ydir1gv,zeroshot_K100
